,epoch,training_loss,training_error,test_error
0,1,0.8917108246913323,42.90037067119892,42.96965408325195
1,2,0.8672702151995438,42.16187902597281,37.78715133666992
2,3,0.7290648084420425,38.20965752234826,38.23526382446289
3,4,0.7066819186394031,37.87648685161884,37.91663360595703
4,5,0.6877534309258828,36.64708078824557,36.21583938598633
5,6,0.7140665581593146,38.079133180471565,35.9882926940918
6,7,0.6533874135750991,35.50879632509672,35.60973358154297
7,8,0.6228236258029938,34.49334958883432,33.96504592895508
8,9,0.6147510999670396,34.28782910567064,33.31516647338867
9,10,0.6008076954346436,33.605351154620834,32.63517761230469
10,11,0.5836977947216767,33.036740449758675,31.89988899230957
11,12,0.5596045450522349,32.35628216083233,31.186641693115234
12,13,0.5780356457600226,32.537066826453575,31.828224182128906
13,14,0.6012558799523574,33.84815700237568,33.52946090698242
14,15,0.5596281542227819,32.33525877732497,32.33240509033203
15,16,0.5349421065587264,31.246705495394192,30.202980041503906
16,17,0.5348371702891129,31.045142320486214,32.84451675415039
17,18,0.5414838928442735,31.313294190626877,29.60141944885254
18,19,0.549152122094081,31.679456564096306,31.987695693969727
19,20,0.5304662092373922,31.28614176236666,30.148386001586914
20,21,0.5381522442285831,31.744113261883076,30.77395248413086
21,22,0.5214751339875735,30.69530017559345,31.750370025634766
22,23,0.5211606071545527,30.717734190133903,31.80474853515625
23,24,0.49702781782700467,29.689053021944485,31.080270767211914
24,25,0.5907311003941756,33.2436042198768,32.57913589477539
25,26,0.5336310290373288,30.797305987431454,31.05672836303711
26,27,0.48353518316378963,29.06669631371131,31.11012840270996
27,28,0.49837800516532016,29.500190294705906,31.93071174621582
28,29,0.47907871122543627,29.26496124267578,29.81760597229004
29,30,0.4714277031329962,28.28648303105281,29.778289794921875
30,31,0.46662948911006635,28.2641171675462,31.76359748840332
31,32,0.49428833906467146,29.578137397766113,30.825220108032227
32,33,0.4792988839057776,28.850058555603027,30.347070693969727
33,34,0.47828156787615556,28.554402131300705,30.17686653137207
34,35,0.417465793971832,26.79242046062763,28.09189796447754
35,36,0.37883106619119644,24.618926415076622,27.2208251953125
36,37,0.3553056992017306,23.472691756028397,27.02124786376953
37,38,0.34862647778712785,23.249796573932354,26.736539840698242
38,39,0.3419733978807926,22.86261037679819,26.677719116210938
39,40,0.34396774952228254,22.96318296285776,26.45680809020996
40,41,0.33830917741243655,22.78386710240291,26.581830978393555
41,42,0.33558458720262235,22.576565375694862,26.425336837768555
42,43,0.32597028693327534,22.08503404030433,26.306291580200195
43,44,0.3163977233836284,21.650349103487454,26.223430633544922
44,45,0.31699448308119405,21.728312712449295,26.12406349182129
45,46,0.3178143518475386,21.796965232262245,26.124942779541016
46,47,0.3105999162563911,21.29456219306359,25.879539489746094
47,48,0.30097191179027927,21.041533286754902,25.8656063079834
48,49,0.2996186654155071,20.90332607122568,26.12812614440918
49,50,0.29467568259972793,20.80730907733624,25.829811096191406
50,51,0.2936157068380943,20.6922335257897,25.870729446411133
51,52,0.28813099288023436,20.459601659041184,25.900760650634766
52,53,0.28579972168573964,20.50152980364286,26.074228286743164
53,54,0.2808124910180385,20.172381987938515,25.90898895263672
54,55,0.27586046190789115,19.86018547644982,26.041296005249023
55,56,0.2794242466871555,19.99095454582801,25.77922248840332
56,57,0.2760018247824449,19.95240600292499,25.995676040649414
57,58,0.3112722526376064,21.122170741741474,25.980581283569336
58,59,0.2753898080151815,19.835423579582802,25.843828201293945
59,60,0.27190980257896274,19.77288994422326,25.937721252441406
60,61,0.2733281971170352,19.634610176086426,25.885299682617188
61,62,0.273696624315702,19.761629508091854,25.656152725219727
62,63,0.26414041966199875,19.330332609323357,25.541229248046875
63,64,0.25568399836237615,18.989503677074726,25.500072479248047
64,65,0.26190381325208223,19.00135458432711,25.503067016601562
65,66,0.2509421752049373,18.876605694110577,25.523481369018555
66,67,0.24273114594129416,18.413573521834152,25.632625579833984
67,68,0.2502919647556085,18.814806718092697,25.853796005249023
68,69,0.25242084436691725,18.722903618445763,25.549585342407227
69,70,0.24007178441836283,18.368242043715256,25.52327537536621
70,71,0.23809719658814943,18.25396911914532,25.50788116455078
71,72,0.23460710851045755,18.02297566487239,25.456872940063477
72,73,0.2296677713210766,17.92052705471332,25.649015426635742
73,74,0.235950312935389,18.04620144917415,25.668481826782227
74,75,0.22334613708349374,17.508147386404183,25.612743377685547
75,76,0.22311806564147657,17.46989400570209,25.748994827270508
76,77,0.22212249155227953,17.458126141474796,25.31815528869629
77,78,0.22376456971351916,17.59350534585806,25.76358985900879
78,79,0.22532149232350862,17.424606763399563,25.242198944091797
79,80,0.21465757575172645,17.12206352674044,25.408737182617188
