,epoch,training_loss,training_error,test_error
0,1,0.8538480790761801,37.27339597848746,40.79816436767578
1,2,0.8397207260131836,36.55843954819899,35.59678649902344
2,3,0.7178062315170581,33.81087787334736,31.805091857910156
3,4,0.6346588570338029,31.121091769291805,30.759002685546875
4,5,0.6166366694065241,30.2517367876493,29.99285888671875
5,6,0.6786758716289814,32.29711459233211,32.21598434448242
6,7,0.6379566364563428,31.54658684363732,30.15644645690918
7,8,0.6007681947488052,29.821583014268143,29.70794677734375
8,9,0.5736191719770432,28.773236201359676,28.568166732788086
9,10,0.5553553906770853,28.04429340362549,27.358184814453125
10,11,0.5483844589728576,27.86253863114577,27.741668701171875
11,12,0.571382904281983,28.80656917278583,29.164306640625
12,13,0.5490224430194268,28.132219094496506,28.402372360229492
13,14,0.5407450921260394,27.83138216458834,29.05440330505371
14,15,0.5433629980454078,27.597744868351864,28.265247344970703
15,16,0.5306361157160538,27.394573798546425,28.10589027404785
16,17,0.5330885820663892,27.389611170842098,27.299072265625
17,18,0.5168150755075308,27.0876527932974,27.42123794555664
18,19,0.49398059569872343,26.063017184917744,27.342119216918945
19,20,0.5111397436031928,26.759008480952335,27.284223556518555
20,21,0.48956110500372374,25.6970031444843,26.35300064086914
21,22,0.5022659794642375,25.920323812044582,27.66132164001465
22,23,0.4840043851962456,25.622065103971043,26.040369033813477
23,24,0.458112182525488,24.55798185788668,26.269908905029297
24,25,0.46306814138705915,24.916104390070988,25.561935424804688
25,26,0.46493513652911556,24.970518332261307,25.7111759185791
26,27,0.4720942790691669,24.842430334824783,25.5634765625
27,28,0.4586287484719203,24.513002175551193,25.147701263427734
28,29,0.45410004602028775,24.411668924184944,26.148727416992188
29,30,0.45010860149676984,24.5178342965933,25.48676300048828
30,31,0.45707046412504637,24.66873264312744,26.62131690979004
31,32,0.4443530027682965,24.02695553119366,25.435871124267578
32,33,0.42258171278696793,23.48243185190054,25.87235450744629
33,34,0.42266394885686726,23.28102860083947,25.949172973632812
34,35,0.4143654497770163,23.09715432387132,24.48967742919922
35,36,0.41564627908743346,23.39365342947153,24.654998779296875
36,37,0.4048929993922894,22.838158534123348,24.898237228393555
37,38,0.4427038167531674,23.793100650493916,24.786619186401367
38,39,0.4137906489463953,22.86114479945256,24.483957290649414
39,40,0.39276945762909377,22.314607253441444,24.97020721435547
40,41,0.3883846058295323,22.111412195058968,25.134078979492188
41,42,0.3989895765598004,22.348295872028057,25.506074905395508
42,43,0.39216196880890775,22.204108531658466,24.515586853027344
43,44,0.38998387868587786,22.181548338669998,24.528921127319336
44,45,0.3857030123472214,21.84053164262038,25.83499526977539
45,46,0.38318584859371185,22.188828394963192,24.777442932128906
46,47,0.3658838707667131,21.197594715998722,25.210525512695312
47,48,0.3605101079894946,21.010497606717625,25.271339416503906
48,49,0.37420218265973604,21.569492706885704,24.866409301757812
49,50,0.3758601047671758,21.45305398794321,24.373790740966797
50,51,0.3747828694490286,21.727481621962326,24.87809944152832
51,52,0.3832512555214075,22.060867529649002,24.03168296813965
52,53,0.359716548369481,20.941552308889534,23.609594345092773
53,54,0.339476914359973,20.18893234546368,23.988046646118164
54,55,0.36012287265979326,21.05235899411715,25.94011688232422
55,56,0.375618430857475,21.530709926898663,24.31992530822754
56,57,0.34715994734030503,20.498043573819675,23.3417911529541
57,58,0.3743154016824869,21.267903914818397,24.447877883911133
58,59,0.3700030744075775,21.26954276745136,24.958202362060547
59,60,0.34401801457771886,19.988908547621506,25.489343643188477
60,61,0.347471354672542,20.375576936281643,23.82411766052246
61,62,0.3366576203933129,20.146363808558537,23.192338943481445
62,63,0.3288349308646642,19.892408260932335,24.30672264099121
63,64,0.32991863271364796,19.663003774789665,23.5841064453125
64,65,0.32106867088721347,19.508557906517616,25.179967880249023
65,66,0.34569995735700315,20.177357820364143,23.699199676513672
66,67,0.3315110613520329,19.624834354107197,24.940866470336914
67,68,0.32334653116189516,19.618259796729454,24.36811637878418
68,69,0.3061871803723849,18.949514095599834,24.158754348754883
69,70,0.32596386682528716,19.457051570598896,23.618154525756836
70,71,0.31470299569460064,18.847496949709377,23.05345916748047
71,72,0.2894313885615422,18.07133120756883,23.47355079650879
72,73,0.3240007580472873,19.48615374931922,23.328819274902344
73,74,0.3183907109957475,19.326547109163723,23.246774673461914
74,75,0.3160978624453911,19.32608567751371,24.028310775756836
75,76,0.3248911121716866,19.446907703693096,24.399635314941406
76,77,0.3086167768790172,19.217572432297928,24.42667579650879
77,78,0.3189259228798059,19.264672426077034,22.83025550842285
78,79,0.31098091774261916,18.767539501190186,23.869293212890625
79,80,0.3238747326227335,19.285555619459885,23.655092239379883
80,81,0.3045121351113686,18.833191651564377,23.41421127319336
81,82,0.3162743907708388,19.17078370314378,22.88594627380371
82,83,0.28435948892281604,17.810849079718956,22.70102882385254
83,84,0.2787604727424108,17.480043154496414,21.950838088989258
84,85,0.2842713130208162,17.918842719151424,22.50210952758789
85,86,0.2830122130421492,18.036376036130466,23.823375701904297
86,87,0.3084142397229488,19.2637509566087,24.147619247436523
87,88,0.28875909917629683,18.368699110471287,23.362014770507812
88,89,0.2860014180724437,18.052506776956413,24.242788314819336
89,90,0.30152527873332685,18.55163288116455,22.485591888427734
90,91,0.29029485755241835,18.23840038592999,23.905569076538086
91,92,0.29098139302088666,18.396084271944485,24.498117446899414
92,93,0.2994581850675436,18.7419616992657,23.40096092224121
93,94,0.29952142330316395,18.72112402549157,23.642030715942383
94,95,0.3010622411966324,18.601048176105206,23.753692626953125
95,96,0.28326944491037953,18.075675377478966,23.083467483520508
96,97,0.2877369030163838,17.807020040658806,22.919954299926758
97,98,0.269892455293582,17.44882711997399,23.333742141723633
98,99,0.2750492700590537,17.490564603071945,23.003355026245117
99,100,0.2871322196263533,18.307308013622578,24.059133529663086
100,101,0.262805533523743,17.165606535398044,22.292436599731445
101,102,0.21189879683347848,15.114780682783861,21.675304412841797
102,103,0.1968822909089235,14.28584414262038,21.5356388092041
103,104,0.18848580580491286,13.792918058542105,21.6243839263916
104,105,0.1845185086131096,13.55580784724309,21.531930923461914
105,106,0.1799592413008213,13.366435637840858,21.39098358154297
106,107,0.17575563748295492,13.139302987318773,21.371965408325195
107,108,0.17327685854755914,13.051064381232628,21.337892532348633
108,109,0.16997470305516169,12.865284883058989,21.372581481933594
109,110,0.16753372492698523,12.778216435359074,21.404726028442383
110,111,0.16483010380313948,12.646235649402325,21.31499481201172
111,112,0.16271148793972456,12.562096449045034,21.368194580078125
112,113,0.16072582654081857,12.389038966252254,21.36202049255371
113,114,0.1586485656981285,12.343868769132174,21.441530227661133
114,115,0.156840018928051,12.27305687390841,21.344255447387695
115,116,0.15514400687355262,12.17896267083975,21.344356536865234
116,117,0.15332329072631323,12.08222407561082,21.25900650024414
117,118,0.1520922863139556,12.01558256149292,21.467809677124023
118,119,0.14949760328118616,11.935746523050161,21.399051666259766
119,120,0.14806727463236222,11.865840508387638,21.367168426513672
120,121,0.14673744829801413,11.751522027529203,21.393911361694336
121,122,0.14576184921539748,11.746000913473276,21.464502334594727
122,123,0.14559726961530173,11.730951565962572,21.352783203125
123,124,0.14398710229075873,11.708562043996958,21.39138412475586
124,125,0.14213143776242548,11.623342477358305,21.293960571289062
