,epoch,training_loss,training_error,test_error
0,1,0.7499310547865711,41.21231245763094,36.58512878417969
1,2,0.6863904204762098,38.82085346481175,36.5880126953125
2,3,0.6455632604441597,37.19646714960487,35.46029281616211
3,4,0.6287918481433276,36.45139910873858,34.71283721923828
4,5,0.6070801615715027,35.6651343743778,33.983638763427734
5,6,0.598040489317144,35.10734056269081,33.69721221923828
6,7,0.5901271397048987,34.75381904898338,35.06024932861328
7,8,0.5932872474772258,34.942165522899444,34.228240966796875
8,9,0.5794247929911012,34.37311642841228,32.748497009277344
9,10,0.5681816090657873,33.89241892620198,33.778865814208984
10,11,0.5729886455443299,34.037031710726545,32.629783630371094
11,12,0.5608852036948343,33.400258777211015,32.821720123291016
12,13,0.5692788634485412,33.8803464648793,34.83626937866211
13,14,0.5605288385187538,33.64948365294818,32.024070739746094
14,15,0.5574541988882046,33.21455942542808,33.47972869873047
15,16,0.5623381864098669,33.47182314604231,32.87545394897461
16,17,0.5588256424491845,33.482733995011706,33.785972595214844
17,18,0.5484662831408306,33.08761118916632,32.35755920410156
18,19,0.5428102988641239,32.656994032628326,31.61461639404297
19,20,0.5410994268158107,32.56370744427431,33.794464111328125
20,21,0.5402362274313436,32.626255942779835,32.48725509643555
21,22,0.537121039281771,32.32193833878897,31.94615364074707
22,23,0.5372480281348367,32.32747759402377,32.17499923706055
23,24,0.5369928988438208,32.48758506774902,33.28232955932617
24,25,0.5361773802817447,32.33052675932356,32.234275817871094
25,26,0.5321479833241806,32.166374650973715,31.98509407043457
26,27,0.5362068374180099,32.33009773550682,31.430978775024414
27,28,0.5278680446078476,31.99162449883026,32.50752258300781
28,29,0.5267114373086725,31.911087295384082,31.762042999267578
29,30,0.5180877722004085,31.363851510205315,31.265148162841797
30,31,0.5234372005300615,31.865611252275485,31.075443267822266
31,32,0.5277821268271474,31.723560666575015,31.807363510131836
32,33,0.5181166853719544,31.611837590782386,31.852754592895508
33,34,0.5163733441274143,31.435493098879324,30.87156867980957
34,35,0.5205021665512937,31.697429212551672,32.688053131103516
35,36,0.5222231974300829,31.668645321744158,32.17264938354492
36,37,0.5173428139640289,31.34721898569644,31.392303466796875
37,38,0.5140695071336135,31.38914215680465,31.439952850341797
38,39,0.5149320042827754,31.512342619664462,31.35655403137207
39,40,0.5062492194684963,30.95795986953291,31.398012161254883
40,41,0.5127714215551765,31.087500840714835,31.097627639770508
41,42,0.5070777850822338,31.119003314416386,31.278362274169922
42,43,0.5142258368070843,31.60647683004731,31.345703125
43,44,0.515558791102715,31.425154084140814,31.228662490844727
44,45,0.50424956523099,31.074933450198866,32.155086517333984
45,46,0.5125876543591323,31.377385148724304,31.77734375
46,47,0.5044536411183552,30.881926953213885,31.696683883666992
47,48,0.5077832396169311,31.004229554852234,30.78829574584961
48,49,0.5094476009456856,31.063450063316566,31.205148696899414
49,50,0.497547231252911,30.536924102931348,31.52462387084961
50,51,0.5000927416444982,30.77184740085046,32.553043365478516
51,52,0.5114783531832463,31.26040012396655,31.34765625
52,53,0.5006748611487232,30.63901140157459,30.385713577270508
53,54,0.4972856470103403,30.6008695954258,30.738967895507812
54,55,0.5014519156182854,30.94201756449579,31.34840965270996
55,56,0.49088051944103056,30.437792157663882,31.104150772094727
56,57,0.49423297255941967,30.494326693340412,29.765106201171875
57,58,0.4935643074003238,30.39528239352032,30.242536544799805
