,epoch,training_loss,training_error,test_error
48,49,0.5052885407438645,26.58437002622164,29.510236740112305
49,50,0.5137510941578791,26.939536314744217,27.66299057006836
50,51,0.4948642620673546,26.18061714905959,28.725046157836914
51,52,0.48367951007989735,25.80623612037072,27.33819580078125
52,53,0.47267115459992337,25.57937926512498,27.107683181762695
53,54,0.49913776493989503,26.17519976542546,27.018165588378906
54,55,0.4841082967244662,25.59942990082961,28.740068435668945
55,56,0.4863782794429706,26.22943826822134,27.893341064453125
56,57,0.477853601368574,25.447393784156212,27.751609802246094
57,58,0.47296024228517825,25.659411833836483,26.9063720703125
58,59,0.4873648790212778,25.9014541552617,27.797897338867188
59,60,0.49497094406531406,26.08512907761794,26.783172607421875
60,61,0.48109621783861745,25.724101139948917,27.913747787475586
61,62,0.4812223974328775,25.72927005474384,27.780038833618164
62,63,0.48694839443151766,25.92149884884174,28.046640396118164
63,64,0.47605896626527494,25.663778415093056,27.103954315185547
64,65,0.47575286546578777,25.847441930037277,28.514875411987305
65,66,0.493206157707251,26.529468756455643,28.508941650390625
66,67,0.4768212449092131,25.793228956369255,28.830482482910156
67,68,0.48584242967458874,26.216074246626633,28.408029556274414
68,69,0.47165514528751373,25.6832945897029,27.478931427001953
69,70,0.4722931751838097,25.36622722332294,27.267736434936523
70,71,0.4644170655654027,25.283546117635872,27.945405960083008
71,72,0.4766178847505496,25.72303031041072,26.928264617919922
72,73,0.443404509471013,24.44190293091994,27.578432083129883
73,74,0.4458911739862882,24.67120203605065,27.423555374145508
74,75,0.4608903859670346,24.99191537270179,27.01421546936035
75,76,0.45025769391885173,24.894817095536453,27.75345802307129
76,77,0.4148201352128616,23.41321347309993,26.20083999633789
77,78,0.37935707345604897,22.000338499362652,25.95368003845215
78,79,0.37939440229764354,21.925940660329964,25.894573211669922
79,80,0.3681169329927518,21.681655480311466,25.944801330566406
80,81,0.3597843830402081,21.403152594199547,25.78045082092285
81,82,0.36022503215533036,21.37932487634512,25.852853775024414
82,83,0.3524919249690496,21.181846105135403,25.84925079345703
83,84,0.3503510719881608,21.156765020810642,25.811473846435547
84,85,0.35001850271454227,21.135493626961342,25.813949584960938
85,86,0.3539040249127608,21.261029353508583,25.914758682250977
86,87,0.3368514290509316,20.711639239237858,25.841135025024414
87,88,0.33937773824884343,20.782784957152145,25.756616592407227
88,89,0.3412503107235982,20.76039534348708,25.726043701171875
89,90,0.3370131036409965,20.662528258103592,25.767892837524414
90,91,0.3316079762119513,20.51415392068716,25.778032302856445
91,92,0.3295943287129586,20.41947760948768,25.718975067138672
92,93,0.32958215188521606,20.401133170494667,25.72736930847168
93,94,0.32358816867837537,20.278542408576378,25.717437744140625
94,95,0.32596592203928876,20.340794526613674,25.686710357666016
95,96,0.32118775552281964,20.101732327387882,25.70732307434082
96,97,0.31982540224607175,20.08894891005296,25.820688247680664
97,98,0.3192954756892644,20.034146015460674,25.770362854003906
98,99,0.32117911456869197,20.13474409396832,25.710704803466797
99,100,0.3212792303126592,20.061051808870754,25.859424591064453
100,101,0.32635165750980377,20.257236627432015,25.775196075439453
101,102,0.31228851756224263,19.839894221379208,25.6455020904541
102,103,0.3137951559172227,19.917471702282246,25.810272216796875
103,104,0.316085737485152,19.849875871951763,25.798566818237305
104,105,0.3088641424591725,19.763988366493813,25.844038009643555
105,106,0.3097770893229888,19.635276244236874,25.965566635131836
