,epoch,training_loss,training_error,test_error
0,1,0.7826287123289976,51.3653002652255,51.12065887451172
1,2,0.6863137104294517,47.87797737121582,42.73228454589844
2,3,0.5458469119938937,40.66623184897683,41.95973587036133
3,4,0.5111281587318941,39.37932604009455,40.24995422363281
4,5,0.5053246996619485,38.5365666476163,39.833587646484375
5,6,0.49712073802948,38.50840187072754,41.193748474121094
6,7,0.4951126060702584,38.468590476296164,38.96297836303711
7,8,0.4997876774181019,37.92403446544301,42.416934967041016
8,9,0.4747353209690614,36.58504789525812,38.410423278808594
9,10,0.5113598758524115,39.15715824473988,39.699562072753906
10,11,0.4792578477751125,36.7198486328125,38.5515251159668
11,12,0.4571365443142978,36.467686826532535,35.95132064819336
12,13,0.442605278708718,35.03594381159002,38.022865295410156
13,14,0.4516092552380128,36.12243036790328,39.06877899169922
14,15,0.4613023779608987,36.299674380909316,37.90361404418945
15,16,0.44449876519766723,35.89851067282937,38.196571350097656
16,17,0.42305880107662897,33.97482360493053,37.79813003540039
17,18,0.42420700192451477,34.33786530928178,35.814186096191406
18,19,0.40905610675161536,32.8125636360862,34.521202087402344
19,20,0.4169728999788111,34.535499572753906,35.717041015625
20,21,0.41467704556205054,34.11114978790283,38.28049850463867
21,22,0.41884611546993256,34.50376649336381,34.937313079833984
22,23,0.40564264966682956,32.91963915391402,34.4587287902832
23,24,0.38990281928669324,32.0098742571744,33.655517578125
24,25,0.3829166848551143,31.96448447487571,36.20035171508789
25,26,0.3757366199385036,31.559623544866387,37.14225387573242
26,27,0.3728866252032193,30.805378740484063,37.515777587890625
27,28,0.3705619058825753,30.74508571624756,34.708892822265625
28,29,0.3596622720360756,30.610231139443137,35.63589096069336
29,30,0.3468120402910493,30.08746407248757,32.34418869018555
30,31,0.34721163186160003,29.986164006319914,34.908992767333984
31,32,0.3585714941675013,30.144630778919566,34.83494186401367
32,33,0.34540620175274933,29.352173631841485,33.23478317260742
33,34,0.31642897156151856,28.116387714039195,34.592926025390625
34,35,0.33810224451801996,28.510821255770598,33.60399627685547
35,36,0.33202826231718063,29.539335771040484,34.47937774658203
36,37,0.33311824026432907,28.6694017757069,32.49479293823242
37,38,0.36147119917652826,29.60298945687034,33.51447296142578
38,39,0.3664643188769167,30.243864579634234,35.57448959350586
39,40,0.38105639070272446,31.495196949351918,36.32714080810547
40,41,0.3512036597186869,30.23059723593972,34.32576370239258
41,42,0.3246448879892176,28.46161582253196,32.60981369018555
42,43,0.32236086103049194,28.23377158425071,31.305294036865234
43,44,0.31782539595257153,27.187691255049273,31.06734275817871
44,45,0.337369134480303,28.65562291578813,33.509849548339844
45,46,0.3265923654491251,28.695274179632012,32.309173583984375
46,47,0.3245944021777673,28.67393242229115,34.07493209838867
47,48,0.31072415750135074,28.06482575156472,33.612037658691406
48,49,0.31510771269148047,27.50439669869163,31.41152572631836
49,50,0.2997961694544012,26.55844246257435,30.73291778564453
50,51,0.30375719612294977,26.93334744193337,33.72457504272461
51,52,0.3329324661330743,28.286040739579633,31.101608276367188
52,53,0.3381151170893149,28.53258080915971,34.66102600097656
53,54,0.3288244347680699,28.473662809892133,31.738771438598633
