,epoch,training_loss,training_error,test_error
0,1,0.8754061928817204,46.332838330950054,58.18354034423828
1,2,0.8081460424831935,44.518577575683594,44.69925308227539
2,3,0.6976488190037864,40.317017691476,42.513851165771484
3,4,0.6645736960428101,38.76405879429409,43.25114059448242
4,5,0.6630714897598539,39.01307010650635,43.806636810302734
5,6,0.6231108020458903,37.493009771619526,41.48739242553711
6,7,0.6138976014086178,36.42542682375227,39.71858215332031
7,8,0.6048168348414558,35.706793989454,41.88943099975586
8,9,0.5953159300344331,35.94448341642107,39.97169876098633
9,10,0.5814355430858476,35.06424944741385,38.545372009277344
10,11,0.5571930121098246,33.869095257350374,38.79459762573242
11,12,0.5828889629670552,34.94886064529419,40.17147445678711
12,13,0.6050437050206321,36.380076680864605,39.31474304199219
13,14,0.5500876871602876,34.10753270557949,38.663124084472656
14,15,0.5477583748953683,33.62016364506313,37.39720153808594
15,16,0.5396414047905377,33.24083498546055,38.073883056640625
16,17,0.5030149689742497,31.47034352166312,37.982139587402344
17,18,0.5038182490638324,32.02026503426688,36.87187194824219
18,19,0.49781996118170874,31.297868251800537,38.3237190246582
19,20,0.4827385608639036,30.98863356454032,35.365474700927734
20,21,0.48747575815234867,30.988533633095876,35.895931243896484
21,22,0.4886991573231561,30.765565259116038,36.30663299560547
22,23,0.4762399579797472,30.656766278403147,37.560333251953125
23,24,0.5086498356291226,32.13997500283377,35.987491607666016
24,25,0.4811635741165706,30.767629078456334,35.029754638671875
25,26,0.4812281131744385,30.747008391789027,38.085811614990234
26,27,0.45210573077201843,29.9772891998291,36.06386947631836
27,28,0.4648878946900368,30.069823060716903,34.23774337768555
28,29,0.42198689388377325,27.725783279963903,34.73055648803711
29,30,0.4732898026704788,30.31286600657872,35.394630432128906
30,31,0.44994383837495533,29.339423043387278,34.69092559814453
31,32,0.45293449397597996,29.091212068285262,35.50098419189453
32,33,0.4396061993071011,28.734420640128,33.884727478027344
33,34,0.42150161628212246,28.032611778804235,34.13813400268555
34,35,0.4015122896858624,27.025796822139196,33.816829681396484
35,36,0.4406084822756903,29.132415771484375,35.72504806518555
36,37,0.42904169112443924,28.564632075173513,34.91240692138672
37,38,0.4160310982593468,27.84197732380458,35.22427749633789
38,39,0.45167603875909534,29.56719296319144,33.92786407470703
39,40,0.42706442730767386,28.430142607007706,36.13096237182617
40,41,0.4205349524106298,28.173800672803605,35.72054672241211
41,42,0.43208147585392,27.93868269239153,34.29731750488281
42,43,0.41391827378954205,27.755412578582764,33.806884765625
43,44,0.39523366945130484,27.15559700557164,33.09682083129883
44,45,0.3902924507856369,26.577745165143693,33.101985931396484
45,46,0.39619803535086767,27.20651149749756,33.76008224487305
46,47,0.37362013650791986,25.767254761287145,33.439632415771484
47,48,0.40568006836942266,27.39596360070365,35.00687789916992
48,49,0.37706742009946276,26.060256140572683,34.12400436401367
49,50,0.37474772546972546,26.082726342337473,32.985496520996094
50,51,0.38564750658614294,26.490000452314103,32.08778381347656
51,52,0.37523491201656206,25.96120766230992,34.12419509887695
52,53,0.40572051065308706,26.76434305735997,33.76267623901367
53,54,0.393958785704204,26.755394186292374,34.01118087768555
54,55,0.3804524578154087,26.393744332449778,32.64387130737305
55,56,0.38357675820589066,26.419706753322057,32.78569412231445
56,57,0.37289036384650637,25.96185827255249,34.959381103515625
57,58,0.34542203534926685,25.25820779800415,31.96076011657715
58,59,0.35640623793005943,25.083234582628524,33.72684860229492
59,60,0.3487640214817865,24.73040751048497,31.821903228759766
60,61,0.3353600523301533,24.27851288659232,32.87936019897461
61,62,0.3271199347717421,24.176859515053884,30.579282760620117
62,63,0.32218530774116516,23.72529343196324,33.49161911010742
63,64,0.3845914016876902,26.07850592476981,34.637413024902344
64,65,0.37423256571803776,25.14555971963065,32.39716720581055
65,66,0.36220037937164307,24.94277266093663,32.45418167114258
66,67,0.340748630464077,24.581762722560338,31.489206314086914
67,68,0.378383645521743,26.036380699702672,32.11205291748047
68,69,0.3819623493722507,26.314200605664933,33.025753021240234
69,70,0.3267767716731344,24.131531919751847,31.85175895690918
70,71,0.3393463354025568,24.145496232169016,32.74236297607422
71,72,0.33915816247463226,24.34967613220215,30.265058517456055
72,73,0.31115155081663814,22.62922293799264,29.634824752807617
73,74,0.2959981677787645,22.229822635650635,30.92664909362793
74,75,0.31865950939910753,23.62710475921631,31.74142837524414
75,76,0.34968520967023714,25.5117324420384,34.03883743286133
76,77,0.32330561695354326,23.43068926674979,33.456298828125
77,78,0.3258309135479586,23.48422077723912,34.88059997558594
78,79,0.3153215652065618,23.30765540259225,32.225162506103516
79,80,0.34838561926569256,25.041170733315603,32.215789794921875
80,81,0.3183192914085729,23.334065437316895,30.654226303100586
81,82,0.3165859377809933,23.178771018981934,32.37418746948242
82,83,0.28251331938164576,21.67592712811061,30.069555282592773
83,84,0.29160768538713455,21.898593425750732,34.71405029296875
84,85,0.29879255486386164,22.470871584756033,29.611703872680664
85,86,0.29652125228728565,22.455978768212454,32.97154235839844
86,87,0.33644950283425196,23.589399405888148,30.898710250854492
87,88,0.3002745301595756,22.927311284201487,30.548904418945312
88,89,0.2857774554618767,22.34304291861398,31.604740142822266
89,90,0.29365142275180134,22.18122829709734,31.718780517578125
90,91,0.31220690267426626,22.829448291233607,32.124996185302734
91,92,0.3004487566649914,22.246782302856445,30.727453231811523
92,93,0.2899273474301611,21.740630762917654,31.70057487487793
93,94,0.36537022196820806,24.86180748258318,33.11643600463867
94,95,0.32944176558937344,23.62940992627825,31.797870635986328
95,96,0.3466165087052754,24.252111775534495,31.879348754882812
96,97,0.3165868233357157,23.10022360937936,31.155780792236328
97,98,0.2945394925773144,22.192328112465994,30.990192413330078
98,99,0.29762263702494757,21.900949954986572,30.556289672851562
99,100,0.309962266257831,22.508203438350133,35.22709274291992
100,101,0.31255882872002466,23.194424084254674,31.549509048461914
101,102,0.26712953991123606,20.61241970743452,29.865371704101562
102,103,0.22619686807904923,18.564689806529454,29.450927734375
103,104,0.21086400614253112,17.647518805095128,29.228200912475586
104,105,0.2007878515869379,17.254393032618932,29.369375228881836
105,106,0.1929729115217924,16.84822382245745,29.1693115234375
106,107,0.19132031793040888,16.82045269012451,29.0330867767334
107,108,0.18830494582653046,16.640068667275564,28.971750259399414
108,109,0.1789033090961831,16.10958797591073,28.743188858032227
109,110,0.179084022130285,16.116368191582815,28.716293334960938
110,111,0.18240298729922091,16.195894071034022,28.764148712158203
